0	1	2	3	4	5	6	7	8	9	10	11
SH2B1	ARL14EP	NACA2	CORO2A	PRDM7	LEMD1	COLQ	MAPK14	SERTM1	UMOD	SEMA4B	ALG1
KIAA0556	LGR4	BCAS3	MSANTD3-TMEFF1	RP11-356C4.2	SLC45A3	BRK1	FKBP5	UFM1	MKL2	MCTP2	GLIS2
IL27	EHF	RP11-15E18.4	CDC14B	C16orf3	SLC45A3	VGLL4	FTSJD2	SPG20OS	C16orf45	ARRDC4	C16orf71
GTF3C1	BBOX1	CTD-2510F5.6	ERCC6L2	PRDM7	ADORA1	SEC13	ETV7	RGCC	PDXDC1	TTLL13	FAM86A
IL4R	MPPED2	TUBD1	NR4A3	RP11-356C4.2	MDM4	PPARG	C6orf89	DCLK1	ABCC6	NR2F2	GLYR1
PALB2	SLC5A12	GDPD1	NCBP1	SPIRE2	LAX1	RAF1	FANCE	AKAP11	GPR139	PRC1	RP11-127I20.4
AQP8	LGR4	C17orf64	CTSL2	TCF25	ADIPOR1	HDAC11	GLO1	SLC25A15	XYLT1	CRTC3	GLIS2
PALB2	LGR4	FTSJ3	AAED1	CENPBD1	ETNK2	ATP2B2	FGD2	LHFP	SHISA9	IQGAP1	NMRAL1
NSMCE1	BBOX1	BRIP1	CDC14B	TCF25	PPP1R15B	IRAK2	FKBP5	SUGT1P3	PLA2G10	SEMA4B	SEPT12
LAT	SLC17A6	EFCAB3	TBC1D2	SPIRE2	FMOD	SLC6A6	SAYSD1	SMAD9	RP11-719K4.2	RP11-697E2.6	SRL
TUFM	DEPDC7	RAD51C	LPPR1	CENPBD1	CYB5R1	BTD	TMEM217	MTRF1	NOMO2	CHD2	VASN
GTF3C1	LIN7C	BCAS3	MURC	DBNDD1	SOX13	SLC6A11	CDKN1A	SPG20	PDILT	NGRN	PMM2
XPO6	FANCF	DHX40	TRIM14	TCF25	KDM5B	ZFYVE20	RAB44	STOML3	RP11-719K4.1	SLCO3A1	C16orf71
CTD-3203P2.2	PAX6	TRIM37	NANS	PRDM7	CDK18	CAND2	RPL10A	WBP4	ERCC4	ZNF774	UBN1
CCDC101	BDNF	CSH2	HSD17B3	DEF8	GOLT1A	LSM3	FKBP5	BRCA2	AC092291.2	RHCG	UBN1
NSMCE1	FSHB	TBX2	PTCH1	C16orf3	CDK18	FBLN2	SAYSD1	BRCA2	NOMO2	FES	CORO7-PAM16
RABEP2	TCP11L1	MED13	TMOD1	AC133919.6	PPP1R12B	RPL32	ZFAND3	N4BP2L1	GDE1	NR2F2	ALG1
CTB-134H23.2	LMO2	RPS6KB1	ZNF510	C16orf3	LAX1	IRAK2	KCNK17	NHLRC3	PLA2G10	MCTP2	TMEM186
APOBR	KIF18A	RP11-178C3.1	NANS	C16orf3	TMEM183A	WNT7A	SLC26A8	BRCA2	UMOD	ZNF774	SEC14L5
APOBR	CAT	HEATR6	ALG2	AC133919.6	ELK4	FANCD2	RNF8	VWA8	NOMO2	NGRN	TFAP4
SLC5A11	SLC5A12	CYB561	TDRD7	SPIRE2	KISS1	SH3BP5	BRPF3	SPG20OS	UMOD	AC087477.1	EMP2
CD19	BDNF	C17orf64	ZNF782	C16orf3	SOX13	ZFYVE20	MAPK13	SOHLH2	C16orf88	RGMA	NUDT16L1
KIAA0556	MPPED2	CYB561	MRPL50	FANCA	LAX1	MRPS25	FANCE	POSTN	RP11-1212A22.2	IDH2	FAM86A
ERN2	AC103801.2	RNFT1	INVS	CENPBD1	LGR6	HRH1	PPARD	N4BP2L2	PDILT	PRC1	MGRN1
PALB2	KCNA4	TACO1	LPPR1	FANCA	MDM4	FANCD2	CCDC167	RFC3	PARN	AC016251.1	UBN1
ATP2A1	METTL15	SKA2	MURC	PRDM7	ETNK2	NR2C2	CDKN1A	NBEA	PDILT	SEMA4B	CARHSP1
GSG1L	BBOX1	GNA13	DKFZP434H0512	GAS8	LAX1	PPARG	KCTD20	KL	NOMO2	PEX11A	VASN
CACNG3	MPPED2	YPEL2	MSANTD3	GAS8	BTG2	NUP210	RAB44	BRCA2	ITPRIPL2	CHD2	SRL
KDM8	KIAA1549L	PRR11	PTCH1	DBNDD1	LEMD1	NUP210	PIM1	MTRF1	GP2	AC016251.1	ABAT
CTB-134H23.2	FANCF	TEX2	BAAT	PRDM7	KLHDC8A	TMEM40	CLPSL1	SOHLH2	ERCC4	FANCI	ANKS3
KDM8	CCDC34	EFCAB3	NR4A3	FANCA	MDM4	HDAC11	PNPLA1	RFC3	ERCC4	FURIN	METTL22
SH2B1	LGR4	CACNG4	SLC35D2	MC1R	ATP2B4	TATDN2	C6orf89	MAB21L1	PDILT	C15orf38	GLIS2
NPIPL1	METTL15	MARCH10	TSTD2	PRDM7	RP11-480I12.4	FANCD2	RAB44	PROSER1	KIAA0430	TICRR	C16orf89
SLC5A11	ELP4	GH1	GALNT12	FANCA	NUAK2	HACL1	FGD2	SMAD9	ERCC4	RP11-697E2.6	DNAJA3
TNRC6A	SLC17A6	AC005544.1	COL15A1	PRDM7	PLEKHA6	FANCD2	MAPK13	SPG20	C16orf62	AP3S2	C16orf89
CTB-134H23.2	SVIP	STRADA	TMOD1	RP11-356C4.2	LAX1	BTD	SLC26A8	POSTN	FOPNL	RP11-697E2.6	RP11-297M9.1
RABEP2	CCDC34	SMARCD2	HSD17B3	SPIRE2	RP11-480I12.4	NUP210	LHFPL5	KBTBD7	GPR139	POLG	NLRC3
DCTN5	ANO5	CEP95	MSANTD3	DEF8	KISS1	IQSEC1	CLPS	BRCA2	GP2	TTLL13	C16orf89
APOBR	EIF3M	MAP3K3	MSANTD3	GAS8	LRRN2	SEC13	BRPF3	FAM216B	BFAR	AP3S2	SRL
BOLA2	KIAA1549L	ERN1	TMEFF1	CENPBD1	PIK3C2B	TIMP4	FANCE	AKAP11	RP11-1212A22.2	RHCG	FAM86A
ATP2A1	ELP4	SKA2	DKFZP434H0512	MC1R	PRELP	SLC6A11	CLPSL2	STARD13	ARL6IP1	TICRR	METTL22
IL27	FANCF	RGS9	TGFBR1	DEF8	TMEM183A	TSEN2	SRPK1	WBP4	SMG1	FES	ROGDI
CCDC101	RP11-17A1.2	SMG8	TGFBR1	PRDM7	SYT2	MKRN2-AS1	GLP1R	STOML3	GPR139	SV2B	CORO7-PAM16
SNX29P2	ELP4	PPM1E	MSANTD3-TMEFF1	SPIRE2	PRELP	SLC6A6	FTSJD2	AL133318.1	RP11-719K4.2	HDDC3	RBFOX1
XPO6	GAS2	NACA2	KRT8P11	DEF8	RBBP5	ZFYVE20	PI16	KBTBD6	NOMO3	ZNF774	UBN1
SNX29P2	DNAJC24	C17orf72	C9orf156	C16orf3	FMOD	CHCHD4	CLPS	KL	NTAN1	RGMA	VASN
BOLA2	CAPRIN1	CSHL1	MSANTD3-TMEFF1	AC133919.6	TMCC2	IQSEC1	PXT1	COG6	MKL2	CRTC3	RP11-127I20.4
CACNG3	KIAA1549L	CSHL1	FAM22G	FANCA	LGR6	VHL	ETV7	FAM216B	COQ7	FES	TMEM186
AQP8	EIF3M	AXIN2	ERP44	FANCA	TMEM183A	RPL32	COX6A1P2	TNFSF11	C16orf45	CHD2	C16orf89
ZKSCAN2	CSTF3	CSH1	HSD17B3	FANCA	UBE2T	BRK1	CLPSL1	NBEA	RP11-719K4.2	UNC45A	SRL
NPIPL1	SVIP	PPM1D	BAAT	GAS8	KDM5B	MKRN2-AS1	STK38	FAM216B	RP11-719K4.2	AC112693.2	C16orf89
RABEP2	CCDC73	PRKCA	INVS	MC1R	KDM5B	MKRN2	KCNK16	SMAD9	GPR139	AC087477.1	GLIS2
TUFM	ANO5	VMP1	MSANTD3	FANCA	RABIF	IQSEC1	FTSJD2	EXOSC8	ERCC4	RP11-82I10.1	GLYR1
SNX29P2	DEPDC7	MARCH10	HSD17B3	TCF25	TMEM183A	WNT7A	TEAD3	MRPS31	C16orf88	PLIN1	SRL
PALB2	DEPDC7	RP11-15E18.4	KRT8P11	DBNDD1	FMOD	VHL	FANCE	SLC25A15	MYH11	PRC1	TFAP4
ATP2A1	NAT10	SCN4A	FOXE1	CENPBD1	LGR6	COLQ	SLC26A8	STARD13	ERCC4	UNC45A	C16orf72
BOLA2	DNAJC24	RP11-15E18.4	INVS	DBNDD1	PIK3C2B	SLC6A11	CPNE5	MRPS31	GPR139	WDR93	GLYR1
GTF3C1	ELP4	GH1	MURC	RP11-356C4.2	MDM4	TATDN2	DNAH8	KL	RP11-719K4.2	MCTP2	PMM2
TNRC6A	WT1	APOH	ALG2	PRDM7	MYBPH	NR2C2	MAPK13	SUGT1P3	NOMO3	CIB1	TRAP1
CTD-3203P2.2	MPPED2	BRIP1	ANP32B	AC133919.6	ZBED6	ATG7	PIM1	SLC25A15	C16orf62	FANCI	GLIS2
CCDC101	SLC17A6	BRIP1	NANS	MC1R	ZC3H11A	SLC6A6	MDGA1	NAA16	RP11-719K4.2	RGMA	NAGPA
KDM8	PAX6	SKA2	PTCH1	SPIRE2	CYB5R1	CAND2	GLO1	SMAD9	C16orf45	NGRN	RP11-297M9.1
IL4R	QSER1	APPBP2	BAAT	GAS8	KDM5B	HRH1	FANCE	KBTBD7	ABCC6	FAM174B	C16orf71
GSG1L	KIAA1549L	GH1	ZNF510	FANCA	RBBP5	TMEM43	RAB44	ELF1	BFAR	UNC45A	ALG1
SBK1	DCDC5	APPBP2	COL15A1	RP11-356C4.2	KDM5B	RPL32	CDKN1A	NBEA	ITPRIPL2	MESP1	MGRN1
AQP8	TCP11L1	SMARCD2	COL15A1	CENPBD1	SNRPE	TMEM43	COX6A1P2	TRPC4	NPIP	SV2B	C16orf72
AQP8	ABTB2	RPS6KB1	CORO2A	DBNDD1	CDK18	COLQ	SAYSD1	CSNK1A1L	COQ7	MESP2	AC012676.1
CTD-3203P2.2	FANCF	CSH2	FANCC	FANCA	CNTN2	TSEN2	MTCH1	WBP4	SYT17	TICRR	TFAP4
PALB2	BDNF	APOH	CORO2A	GAS8	MFSD4	SEC13	COX6A1P2	LHFP	SYT17	CRTC3	DNAJA3
NPIPL1	CSTF3	PPM1E	C9orf156	GAS8	ELK4	CCDC174	PI16	DCLK1	RP11-467M13.1	AC112693.2	FAM100A
PRKCB	METTL15	RAD51C	TRIM14	CENPBD1	PIK3C2B	COLQ	CLPSL2	MRPS31	SHISA9	RGMA	PMM2
PRKCB	SLC5A12	PPM1E	ANKS6	MC1R	CHIT1	GHRL	MAPK14	STARD13	ABCC6	PLIN1	CREBBP
NFATC2IP	LGR4	CA4	ANP32B	PRDM7	REN	SYN2	PPIL1	DGKH	ITPRIPL2	WDR93	C16orf89
RABEP2	KIAA1549L	USP32	KRT8P11	CENPBD1	NUAK2	NR2C2	KCNK5	NHLRC3	GP2	UNC45A	C16orf89
SBK1	GAS2	MAP3K3	TMEFF1	DEF8	KLHL12	HDAC11	SRPK1	PDS5B	IQCK	TTLL13	CARHSP1
KDM8	LIN7C	DDX42	C9orf156	C16orf3	MYOG	CAPN7	SRSF3	AL133318.1	UMOD	MESP1	MGRN1
EIF3CL	LGR4	GH2	ZNF189	FANCA	AC119673.1	FANCD2OS	MAPK14	KBTBD7	BFAR	SEMA4B	SRL
IL4R	EIF3M	GDPD1	ZNF189	C16orf3	SOX13	C3orf20	KIF6	RFC3	CTD-2349B8.1	FANCI	RBFOX1
GSG1L	BBOX1	LIMD2	TGFBR1	AC133919.6	NUAK2	NR2C2	KCTD20	NBEA	PDXDC1	AC112693.2	SLX4
CD19	CSTF3	ICAM2	DKFZP434H0512	FANCA	ELK4	ZFYVE20	PI16	LHFP	NDE1	FES	RBFOX1
NSMCE1	BDNF	GNA13	GALNT12	MC1R	PLEKHA6	SH3BP5	MAPK14	SLC25A15	PLA2G10	PEX11A	C16orf71
IL27	ELP4	MED13	HSD17B3	GAS8	CHIT1	RAF1	KCNK5	AL133318.1	AC092291.2	PEX11A	TRAP1
NPIPL1	CAPRIN1	SMARCD2	HABP4	SPIRE2	KLHDC8A	RPL32	FANCE	SLC25A15	ITPRIPL2	IDH2	MGRN1
RABEP2	MPPED2	BRIP1	TGFBR1	TCF25	ELK4	ZFYVE20	SLC26A8	LHFP	AC092291.2	ZNF710	PAM16
CHP2	C11orf91	GNA13	PTCH1	DEF8	PLEKHA6	ATP2B2	GLO1	STOML3	TMC5	MESP1	SEC14L5
NPIPL1	RP11-17A1.2	RAD51C	KRT8P11	DEF8	REN	SH3BP5	RPL10A	NAA16	GP2	AC087477.1	GLYR1
ATXN2L	HIPK3	TBX2	CTSL2	PRDM7	PPFIA4	SLC6A1	GLP1R	SUGT1P3	ABCC1	PRC1	RBFOX1
CACNG3	QSER1	TEX2	ALG2	TCF25	LGR6	TSEN2	CPNE5	MRPS31	NPIPP1	PRC1	ZNF500
SH2B1	FANCF	TRIM37	SLC35D2	C16orf3	SNRPE	FGD5	CLPS	AL133318.1	KIAA0430	ST8SIA2	SRL
SNX29P2	RCN1	DDX5	FANCC	FANCA	LRRN2	FANCD2	TBC1D22B	BRCA2	ERCC4	CRTC3	TMEM114
SPNS1	NAT10	CSHL1	ZNF782	SPIRE2	LGR6	METTL6	KCNK16	POSTN	NTAN1	AC087477.1	ROGDI
TUFM	MPPED2	TUBD1	DKFZP434H0512	SPIRE2	ATP2B4	SYN2	C6orf89	MTRF1	TMC7	PEX11A	AC012676.1
EIF3CL	MUC15	TEX2	TEX10	RP11-356C4.2	ZBED6	HRH1	CLPS	LHFP	RRN3	WDR93	GRIN2A
KIAA0556	ABTB2	TANC2	LPPR1	MC1R	UBE2T	FANCD2OS	FGD2	EXOSC8	NPIP	AC016251.1	RP11-127I20.4
RBBP6	ANO3	AC005544.1	FAM22G	FANCA	KLHL12	ATG7	TMEM217	AL133318.1	KIAA0430	TICRR	CORO7-PAM16
ARHGAP17	C11orf91	RAD51C	C9orf156	CENPBD1	KDM5B	ATG7	C6orf89	SERTM1	RRN3	CIB1	GRIN2A
SULT1A2	RP11-17A1.2	CTD-2535L24.2	ZNF189	FANCA	KDM5B	TAMM41	KCNK16	POSTN	PDILT	SV2B	RP11-297M9.1
HS3ST4	RCN1	CD79B	STX17	MC1R	FMOD	TMEM43	FANCE	SUGT1P3	ARL6IP1	IDH2	CARHSP1
NFATC2IP	GAS2	PPM1D	PTCH1	DBNDD1	LEMD1	HRH1	KCNK5	ALG5	C16orf45	GDPGP1	USP7
CHP2	CCDC73	C17orf64	TRIM14	CENPBD1	SNRPE	CCDC174	SRSF3	NAA16	ITPRIPL2	RHCG	CORO7
ATP2A1	DEPDC7	APOH	NCBP1	DBNDD1	SLC45A3	CCDC174	CDKN1A	COG6	CTD-2349B8.1	GABARAPL3	FAM86A
CCDC101	CD59	TRIM37	FAM22G	CENPBD1	ADIPOR1	SH3BP5	PNPLA1	N4BP2L2	AC092291.2	VPS33B	NLRC3
SPNS1	HIPK3	LIMD2	SEC61B	RP11-356C4.2	LGR6	EAF1	ARMC12	SUGT1P3	RP11-719K4.2	C15orf38	FAM86A
LCMT1	ANO5	MARCH10	TGFBR1	DEF8	SNRPE	SLC6A1	C6orf222	ELF1	SHISA9	PEX11A	HMOX2
ERN2	RCN1	DCAF7	CDC14B	PRDM7	ADORA1	CCDC174	TBC1D22B	NAA16	NOMO1	AC112693.2	RP11-127I20.4
SULT1A1	DCDC5	RNFT1	MRPL50	MC1R	CHI3L1	IQSEC1	LHFPL5	SPG20	PLA2G10	POLG	USP7
GTF3C1	MUC15	GDPD1	STX17	PRDM7	GOLT1A	FGD5	CLPSL1	COG6	MYH11	CRTC3	CREBBP
ATXN2L	LUZP2	TRIM37	GABBR2	AC133919.6	ATP2B4	CHCHD4	C6orf222	DCLK1	C16orf88	PRC1	FAM100A
SNX29P2	DCDC5	DDX42	C9orf156	TCF25	CDK18	VGLL4	CLPSL2	SERTM1	TMC5	KIF7	SLX4
TNRC6A	BBOX1	RAD51C	MURC	FANCA	ZBED6	SLC6A6	MAPK13	RGCC	ITPRIPL2	FANCI	DNASE1
CD19	CD59	CSH2	AAED1	GAS8	SOX13	MRPS25	KCTD20	CCDC169-SOHLH2	CCP110	MAN2A2	USP7
HS3ST4	LMO2	TBX4	ALG2	TCF25	ZC3H11A	IQSEC1	SLC26A8	STARD13	NOMO3	ZNF774	HMOX2
SULT1A1	METTL15	PTRH2	XPA	DEF8	TMEM183A	HACL1	PXT1	FOXO1	C16orf45	RCCD1	NMRAL1
PALB2	LMO2	TLK2	GABBR2	TCF25	SNRPE	RPL32	SAYSD1	UFM1	CLEC19A	SLCO3A1	PPL
NUPR1	FIBIN	POLG2	COL15A1	DBNDD1	LEMD1	VGLL4	ETV7	KBTBD7	NPIPP1	FES	CREBBP
IL27	HIPK3	CACNG4	INVS	C16orf3	PLEKHA6	METTL6	RAB44	SERTM1	NOMO1	C15orf38	FAM100A
IL21R	SVIP	ICAM2	FANCC	FANCA	CHIT1	FANCD2OS	FANCE	FAM216B	TMC7	PLIN1	MGRN1
GTF3C1	CAPRIN1	RP11-51F16.8	ALG2	FANCA	RBBP5	EAF1	TBC1D22B	SPG20	MKL2	RHCG	METTL22
CCDC101	PRRG4	CEP112	ZNF782	RP11-356C4.2	ELK4	HRH1	ETV7	RFXAP	SMG1	PEX11A	TMEM114
TNRC6A	EHF	EFCAB3	ZNF510	CENPBD1	CDK18	FANCD2OS	KCTD20	LHFP	NOMO1	KIF7	SLX4
PALB2	AC132216.1	RGS9	CTSL2	DBNDD1	LEMD1	CHCHD4	KIF6	AKAP11	ERCC4	FAM174B	TFAP4
NFATC2IP	CCDC34	HEATR6	GALNT12	DBNDD1	RBBP5	TAMM41	BRPF3	SLC25A15	NPIPP1	RCCD1	TRAP1
ERN2	BBOX1	TEX2	TSTD2	DBNDD1	DSTYK	IQSEC1	STK38	MTRF1	GDE1	AC112693.2	SEC14L5
PALB2	CCDC73	NACA2	NANS	DEF8	PPP1R15B	LSM3	GLP1R	N4BP2L1	NPIPP1	C15orf38-AP3S2	ANKS3
BOLA2	LUZP2	DDX42	C9orf174	DEF8	UBE2T	C3orf20	PIM1	N4BP2L2	ERCC4	ZNF774	PPL
AQP8	KIAA1549L	RPS6KB1	SEC61B	CENPBD1	KLHL12	FANCD2	BTBD9	PDS5B	RP11-719K4.1	MESP2	CORO7-PAM16
SPNS1	HIPK3	PPM1E	MSANTD3-TMEFF1	AC133919.6	MYBPH	TMEM43	PIM1	STARD13	CCP110	NGRN	UBN1
ATXN2L	MPPED2	FTSJ3	FAM22G	DBNDD1	ZBED6	TSEN2	LHFPL5	N4BP2L1	RPS15A	HDDC3	METTL22
ATXN2L	KIAA1549L	STRADA	ZNF782	C16orf3	RBBP5	HRH1	RNF8	POSTN	GPR139	WDR93	FAM100A
LCMT1	FIBIN	GH2	TSTD2	FANCA	SOX13	BRK1	MDGA1	DGKH	NOMO3	AP3S2	ABAT
CTB-134H23.2	ANO5	INTS2	ERCC6L2	RP11-356C4.2	BTG2	MKRN2-AS1	FANCE	POSTN	UMOD	WDR93	ABAT
NUPR1	FBXO3	RGS9	TMOD1	SPIRE2	MFSD4	BRK1	PPIL1	PDS5B	NOMO2	RP11-82I10.1	FAM100A
IL21R	CAPRIN1	SMARCD2	CTSL2	AC133919.6	MFSD4	SLC6A6	DAAM2	DGKH	CLEC19A	SPATA8	RBFOX1
CD19	CD59	AC005544.1	ZNF189	DBNDD1	MDM4	FANCD2	GLO1	FAM216B	GP2	GDPGP1	SRL
CHP2	ANO5	KCNH6	TMEFF1	CENPBD1	ELK4	TMEM40	TEAD3	KBTBD7	SHISA9	RHCG	C16orf89
PLK1	MUC15	TUBD1	BAAT	C16orf3	BTG2	NUP210	CDKN1A	RGCC	AC092291.2	ARRDC4	C16orf71
CHP2	FANCF	DCAF7	COL15A1	MC1R	SLC45A3	TMEM40	FANCE	DCLK1	TMC7	RHCG	PPL
LCMT1	ARL14EP	PRR11	MSANTD3-TMEFF1	MC1R	TMEM81	SEC13	BRPF3	SUGT1P3	PDXDC1	PRC1	GRIN2A
GSG1L	EIF3M	RNFT1	CORO2A	PRDM7	PPFIA4	FANCD2	FANCE	CSNK1A1L	CLEC19A	ARRDC4	TFAP4
SLC5A11	KCNA4	CSH1	NCBP1	TCF25	PPFIA4	TSEN2	TEAD3	PDS5B	KIAA0430	NGRN	ZNF500
KDM8	EHF	TBX4	TMEFF1	CENPBD1	UBE2T	GHRL	SLC26A8	DGKH	ABCC1	ARRDC4	CDIP1
EIF3C	CD59	C17orf82	PTCH1	DEF8	ADORA1	SLC6A11	ARMC12	CSNK1A1L	GP2	AP3S2	C16orf96
PALB2	FBXO3	TEX2	HSD17B3	DBNDD1	SLC45A3	TAMM41	FANCE	WBP4	ITPRIPL2	AC112693.2	UBN1
SPNS1	LIN7C	NACA2	MURC	RP11-356C4.2	ZBED6	SYN2	CCDC167	COG6	NDE1	MESP1	AC012676.1
PLK1	LUZP2	CEP112	ALG2	GAS8	ELK4	TMEM43	FGD2	KBTBD7	RPS15A	TTLL13	ANKS3
SLC5A11	RP11-17A1.2	TBX4	TMOD1	PRDM7	CHI3L1	GHRL	CCDC167	COG6	ERCC4	C15orf32	AC012676.1
NSMCE1	FANCF	PPM1E	HIATL2	C16orf3	MYBPH	SLC6A6	CLPS	STARD13	TMC5	FES	CREBBP
ZKSCAN2	HIPK3	RPS6KB1	SEC61B	GAS8	MYBPH	TSEN2	CLPSL2	MRPS31	NOMO1	VPS33B	CDIP1
PLK1	ARL14EP	TBX4	KRT8P11	SPIRE2	LAX1	GHRL	ETV7	BRCA2	TMC7	AC016251.1	GRIN2A
SBK1	MUC15	CSH2	SLC35D2	AC133919.6	ADIPOR1	RAF1	PXT1	TRPC4	GPR139	RP11-82I10.1	EMP2
TNRC6A	PAX6	CTD-2535L24.2	TMEFF1	C16orf3	CYB5R1	TAMM41	SAYSD1	DCLK1	XYLT1	SV2B	ZNF500
SULT1A2	AC103801.2	ERN1	ERP44	TCF25	RBBP5	TIMP4	SRSF3	STARD13	PDXDC1	SEMA4B	DNASE1
SBK1	AC103801.2	GDPD1	TDRD7	SPIRE2	SYT2	MKRN2-AS1	CLPS	BRCA2	GPRC5B	WDR93	DNAJA3
TNRC6A	FBXO3	LIMD2	DKFZP434H0512	PRDM7	MYOG	WNT7A	COX6A1P2	RFXAP	MYH11	RP11-697E2.6	SEPT12
GTF3C1	SLC17A6	AXIN2	SLC35D2	PRDM7	PRELP	FANCD2	DAAM2	LHFP	COQ7	GDPGP1	MGRN1
SULT1A1	KCNA4	ERN1	TMEFF1	C16orf3	CYB5R1	FANCD2	FANCE	ELF1	RP11-1212A22.2	RGMA	CARHSP1
SH2B1	AC103801.2	MARCH10	GABBR2	DBNDD1	SOX13	HDAC11	KCNK16	POSTN	PLA2G10	RCCD1	ATF7IP2
TUFM	ABTB2	DCAF7	FANCC	GAS8	MDM4	CAND2	CLPS	VWA8	FOPNL	ST8SIA2	CORO7
CACNG3	FANCF	ICAM2	GALNT12	FANCA	CHIT1	SLC6A6	KIF6	RP11-298P3.4	RP11-719K4.1	IDH2	HMOX2
PRKCB	DNAJC24	BRIP1	HIATL2	RP11-356C4.2	CNTN2	EAF1	MAPK13	KBTBD6	PARN	SV2B	RBFOX1
SNX29P2	IMMP1L	C17orf72	NR4A3	GAS8	PLEKHA6	TPRXL	PPARD	MAB21L1	SHISA9	TTLL13	CDIP1
TNRC6A	FANCF	CSH2	HABP4	FANCA	SLC45A3	TPRXL	ETV7	SUGT1P3	BFAR	FAM174B	PPL
BOLA2	RP11-17A1.2	CTD-2535L24.2	ZNF510	FANCA	PPP1R15B	NUP210	RAB44	RP11-298P3.4	MYH11	AC087477.1	ATF7IP2
BOLA2	CSTF3	TRIM37	HEMGN	FANCA	ETNK2	TSEN2	TEAD3	SERTM1	PARN	FANCI	PPL
GSG1L	ANO3	PSMC5	ANP32B	PRDM7	PIK3C2B	COLQ	ETV7	NHLRC3	CCP110	WDR93	SLX4
SPNS1	FSHB	CEP95	TDRD7	PRDM7	NFASC	ATG7	ARMC12	NAA16	COQ7	CHD2	NUDT16L1
AQP8	EHF	CTD-2535L24.2	LPPR1	FANCA	RP11-480I12.4	METTL6	FTSJD2	MRPS31	RP11-719K4.2	PRC1	ABAT
GSG1L	NAT10	KCNH6	FANCC	MC1R	BTG2	WNT7A	MAPK14	KL	GPRC5B	FURIN	CARHSP1
NSMCE1	ELF5	BRIP1	ZNF189	RP11-356C4.2	AC119673.1	FANCD2OS	TEAD3	VWA8	AC092291.2	CHD2	DNAJA3
CD19	CAT	GDPD1	GALNT12	PRDM7	GOLT1A	SLC6A1	MDGA1	STARD13	MKL2	C15orf32	TMEM186
AQP8	SLC17A6	CYB561	MURC	DEF8	KLHDC8A	HDAC11	SAYSD1	UFM1	RP11-467M13.1	CIB1	RBFOX1
SULT1A2	FANCF	BCAS3	TMOD1	SPIRE2	KISS1	HRH1	PXT1	CCNA1	SYT17	MCTP2	ALG1
EIF3CL	CD59	CACNG1	ERP44	CENPBD1	MFSD4	CAND2	KIF6	DGKH	RP11-1212A22.2	AC087477.1	ATF7IP2
SH2B1	METTL15	INTS2	ALG2	CENPBD1	FMOD	FANCD2	CCDC167	STOML3	BFAR	GABARAPL3	RBFOX1
SULT1A2	QSER1	AXIN2	XPA	DBNDD1	MYBPH	BRK1	ARMC12	COG6	GPRC5B	GABARAPL3	CREBBP
CD19	METTL15	MAP3K3	C9orf174	FANCA	PPP1R15B	NR2C2	SRSF3	PDS5B	CTD-2349B8.1	MESP1	TEKT5
CHP2	BDNF	LRRC37A3	ZNF189	RP11-356C4.2	ETNK2	TMEM43	FGD2	RFC3	UMOD	KIF7	PPL
SLC5A11	C11orf91	PPM1E	NCBP1	GAS8	ADORA1	CAPN7	GLP1R	PDS5B	RPS15A	ZNF710	RP11-127I20.4
PALB2	ELF5	METTL2A	HIATL2	TCF25	RP11-480I12.4	HACL1	COX6A1P2	MRPS31	C16orf45	GABARAPL3	ALG1
APOBR	BDNF	DDX42	GABBR2	PRDM7	RABIF	EAF1	ZFAND3	PROSER1	GPR139	CHD2	RP11-127I20.4
SPNS1	C11orf91	TANC2	NCBP1	GAS8	ZC3H11A	SH3BP5	KIF6	KBTBD6	GPR139	RHCG	UBN1
APOBR	BDNF	RNFT1	ERP44	CENPBD1	ELK4	PPARG	COX6A1P2	POSTN	UMOD	BLM	PMM2
GSG1L	CSTF3	APPBP2	TMEFF1	DBNDD1	ZC3H11A	MRPS25	DNAH8	BRCA2	RP11-719K4.1	MAN2A2	RBFOX1
SLC5A11	IMMP1L	STRADA	FOXE1	TCF25	MYOG	TMEM43	FGD2	N4BP2L2	RP11-1212A22.2	PEX11A	FAM100A
SULT1A1	RCN1	AXIN2	FANCC	TCF25	SOX13	FGD5	TMEM217	KBTBD7	ERCC4	RHCG	SEC14L5
NPIPL1	LUZP2	HEATR6	COL15A1	FANCA	RABIF	PPARG	SLC26A8	N4BP2L2	MKL2	AC016251.1	PPL
SULT1A2	FANCF	STRADA	NCBP1	MC1R	KISS1	TAMM41	BTBD9	SLC25A15	NOMO3	ANPEP	PAM16
DCTN5	MUC15	DCAF7	NR4A3	AC133919.6	RBBP5	TMEM40	RPL10A	SLC25A15	ABCC1	ZNF774	CARHSP1
RABEP2	RP11-17A1.2	BRIP1	LPPR1	MC1R	CYB5R1	MKRN2-AS1	TMEM217	PDS5B	GPRC5B	NR2F2	DNAJA3
APOBR	ABTB2	CCDC47	ZNF510	AC133919.6	FMOD	METTL6	CPNE5	BRCA2	PARN	BLM	RP11-297M9.1
SBK1	METTL15	VMP1	FANCC	TCF25	ETNK2	LSM3	CLPS	SLC25A15	ABCC6	FANCI	GLYR1
NUPR1	ANO5	HEATR6	C9orf174	RP11-356C4.2	FMOD	CHCHD4	CLPS	SMAD9	GP2	KIF7	SRL
